Subject,Fluency_Item,Switch_Value,Switch_Method
CAF-657,toad,1,multimodal_alpha=0.2
CAF-657,rat,0,multimodal_alpha=0.2
CAF-657,mouse,0,multimodal_alpha=0.2
CAF-657,rodents,0,multimodal_alpha=0.2
CAF-657,fox,0,multimodal_alpha=0.2
CAF-657,american,1,multimodal_alpha=0.2
CAF-657,deer,0,multimodal_alpha=0.2
CAF-657,squirrel,1,multimodal_alpha=0.2
CAF-657,rabbit,0,multimodal_alpha=0.2
CAF-657,bird,2,multimodal_alpha=0.2
CAF-657,lizard,2,multimodal_alpha=0.30000000000000004
CAF-657,cat,0,multimodal_alpha=0.30000000000000004
CAF-657,hawk,1,multimodal_alpha=0.30000000000000004
CAF-657,dog,0,multimodal_alpha=0.30000000000000004
CAF-657,turtle,1,multimodal_alpha=0.30000000000000004
CAF-657,jellyfish,0,multimodal_alpha=0.30000000000000004
CAF-657,bear,0,multimodal_alpha=0.30000000000000004
CAF-657,ant,1,multimodal_alpha=0.30000000000000004
CAF-657,mosquito,0,multimodal_alpha=0.30000000000000004
CAF-657,frog,1,multimodal_alpha=0.30000000000000004
CAF-657,tadpole,0,multimodal_alpha=0.30000000000000004
CAF-657,fish,1,multimodal_alpha=0.30000000000000004
CAF-657,shark,0,multimodal_alpha=0.30000000000000004
CAF-657,dolphin,0,multimodal_alpha=0.30000000000000004
CAF-657,gorilla,0,multimodal_alpha=0.30000000000000004
CAF-657,monkey,0,multimodal_alpha=0.30000000000000004
CAF-657,fly,1,multimodal_alpha=0.30000000000000004
CAF-657,eagle,0,multimodal_alpha=0.30000000000000004
CAF-657,toad,1,multimodal_alpha=0.30000000000000004
CAF-657,rat,0,multimodal_alpha=0.30000000000000004
CAF-657,mouse,0,multimodal_alpha=0.30000000000000004
CAF-657,rodents,0,multimodal_alpha=0.30000000000000004
CAF-657,fox,0,multimodal_alpha=0.30000000000000004
CAF-657,american,1,multimodal_alpha=0.30000000000000004
CAF-657,deer,0,multimodal_alpha=0.30000000000000004
CAF-657,squirrel,0,multimodal_alpha=0.30000000000000004
CAF-657,rabbit,0,multimodal_alpha=0.30000000000000004
CAF-657,bird,2,multimodal_alpha=0.30000000000000004
CAF-657,lizard,2,multimodal_alpha=0.4
CAF-657,cat,0,multimodal_alpha=0.4
CAF-657,hawk,1,multimodal_alpha=0.4
CAF-657,dog,0,multimodal_alpha=0.4
CAF-657,turtle,1,multimodal_alpha=0.4
CAF-657,jellyfish,0,multimodal_alpha=0.4
CAF-657,bear,0,multimodal_alpha=0.4
CAF-657,ant,1,multimodal_alpha=0.4
CAF-657,mosquito,0,multimodal_alpha=0.4
CAF-657,frog,1,multimodal_alpha=0.4
CAF-657,tadpole,0,multimodal_alpha=0.4
CAF-657,fish,1,multimodal_alpha=0.4
CAF-657,shark,0,multimodal_alpha=0.4
CAF-657,dolphin,0,multimodal_alpha=0.4
CAF-657,gorilla,0,multimodal_alpha=0.4
CAF-657,monkey,0,multimodal_alpha=0.4
CAF-657,fly,1,multimodal_alpha=0.4
CAF-657,eagle,0,multimodal_alpha=0.4
CAF-657,toad,1,multimodal_alpha=0.4
CAF-657,rat,0,multimodal_alpha=0.4
CAF-657,mouse,0,multimodal_alpha=0.4
CAF-657,rodents,0,multimodal_alpha=0.4
CAF-657,fox,0,multimodal_alpha=0.4
CAF-657,american,1,multimodal_alpha=0.4
CAF-657,deer,0,multimodal_alpha=0.4
CAF-657,squirrel,0,multimodal_alpha=0.4
CAF-657,rabbit,0,multimodal_alpha=0.4
CAF-657,bird,2,multimodal_alpha=0.4
CAF-657,lizard,2,multimodal_alpha=0.5
CAF-657,cat,0,multimodal_alpha=0.5
CAF-657,hawk,1,multimodal_alpha=0.5
CAF-657,dog,0,multimodal_alpha=0.5
CAF-657,turtle,1,multimodal_alpha=0.5
CAF-657,jellyfish,0,multimodal_alpha=0.5
CAF-657,bear,0,multimodal_alpha=0.5
CAF-657,ant,1,multimodal_alpha=0.5
CAF-657,mosquito,0,multimodal_alpha=0.5
CAF-657,frog,1,multimodal_alpha=0.5
CAF-657,tadpole,0,multimodal_alpha=0.5
CAF-657,fish,1,multimodal_alpha=0.5
CAF-657,shark,0,multimodal_alpha=0.5
CAF-657,dolphin,0,multimodal_alpha=0.5
CAF-657,gorilla,0,multimodal_alpha=0.5
CAF-657,monkey,0,multimodal_alpha=0.5
CAF-657,fly,1,multimodal_alpha=0.5
CAF-657,eagle,0,multimodal_alpha=0.5
CAF-657,toad,1,multimodal_alpha=0.5
CAF-657,rat,0,multimodal_alpha=0.5
CAF-657,mouse,0,multimodal_alpha=0.5
CAF-657,rodents,0,multimodal_alpha=0.5
CAF-657,fox,0,multimodal_alpha=0.5
CAF-657,american,1,multimodal_alpha=0.5
CAF-657,deer,0,multimodal_alpha=0.5
CAF-657,squirrel,0,multimodal_alpha=0.5
CAF-657,rabbit,0,multimodal_alpha=0.5
CAF-657,bird,2,multimodal_alpha=0.5
CAF-657,lizard,2,multimodal_alpha=0.6000000000000001
CAF-657,cat,0,multimodal_alpha=0.6000000000000001
CAF-657,hawk,1,multimodal_alpha=0.6000000000000001
CAF-657,dog,0,multimodal_alpha=0.6000000000000001
CAF-657,turtle,1,multimodal_alpha=0.6000000000000001
CAF-657,jellyfish,0,multimodal_alpha=0.6000000000000001
CAF-657,bear,0,multimodal_alpha=0.6000000000000001
CAF-657,ant,1,multimodal_alpha=0.6000000000000001
CAF-657,mosquito,0,multimodal_alpha=0.6000000000000001
CAF-657,frog,0,multimodal_alpha=0.6000000000000001
CAF-657,tadpole,0,multimodal_alpha=0.6000000000000001
CAF-657,fish,1,multimodal_alpha=0.6000000000000001
CAF-657,shark,0,multimodal_alpha=0.6000000000000001
CAF-657,dolphin,0,multimodal_alpha=0.6000000000000001
CAF-657,gorilla,1,multimodal_alpha=0.6000000000000001
CAF-657,monkey,0,multimodal_alpha=0.6000000000000001
CAF-657,fly,1,multimodal_alpha=0.6000000000000001
CAF-657,eagle,0,multimodal_alpha=0.6000000000000001
CAF-657,toad,1,multimodal_alpha=0.6000000000000001
CAF-657,rat,0,multimodal_alpha=0.6000000000000001
CAF-657,mouse,0,multimodal_alpha=0.6000000000000001
CAF-657,rodents,0,multimodal_alpha=0.6000000000000001
CAF-657,fox,0,multimodal_alpha=0.6000000000000001
CAF-657,american,1,multimodal_alpha=0.6000000000000001
CAF-657,deer,0,multimodal_alpha=0.6000000000000001
CAF-657,squirrel,0,multimodal_alpha=0.6000000000000001
CAF-657,rabbit,0,multimodal_alpha=0.6000000000000001
CAF-657,bird,2,multimodal_alpha=0.6000000000000001
CAF-657,lizard,2,multimodal_alpha=0.7000000000000001
CAF-657,cat,0,multimodal_alpha=0.7000000000000001
CAF-657,hawk,1,multimodal_alpha=0.7000000000000001
CAF-657,dog,0,multimodal_alpha=0.7000000000000001
CAF-657,turtle,1,multimodal_alpha=0.7000000000000001
CAF-657,jellyfish,0,multimodal_alpha=0.7000000000000001
CAF-657,bear,1,multimodal_alpha=0.7000000000000001
CAF-657,ant,0,multimodal_alpha=0.7000000000000001
CAF-657,mosquito,0,multimodal_alpha=0.7000000000000001
CAF-657,frog,0,multimodal_alpha=0.7000000000000001
CAF-657,tadpole,0,multimodal_alpha=0.7000000000000001
CAF-657,fish,1,multimodal_alpha=0.7000000000000001
CAF-657,shark,0,multimodal_alpha=0.7000000000000001
CAF-657,dolphin,0,multimodal_alpha=0.7000000000000001
CAF-657,gorilla,1,multimodal_alpha=0.7000000000000001
CAF-657,monkey,0,multimodal_alpha=0.7000000000000001
CAF-657,fly,1,multimodal_alpha=0.7000000000000001
CAF-657,eagle,0,multimodal_alpha=0.7000000000000001
CAF-657,toad,1,multimodal_alpha=0.7000000000000001
CAF-657,rat,0,multimodal_alpha=0.7000000000000001
CAF-657,mouse,0,multimodal_alpha=0.7000000000000001
CAF-657,rodents,0,multimodal_alpha=0.7000000000000001
CAF-657,fox,0,multimodal_alpha=0.7000000000000001
CAF-657,american,1,multimodal_alpha=0.7000000000000001
CAF-657,deer,0,multimodal_alpha=0.7000000000000001
CAF-657,squirrel,0,multimodal_alpha=0.7000000000000001
CAF-657,rabbit,0,multimodal_alpha=0.7000000000000001
CAF-657,bird,2,multimodal_alpha=0.7000000000000001
CAF-657,lizard,2,multimodal_alpha=0.8
CAF-657,cat,0,multimodal_alpha=0.8
CAF-657,hawk,1,multimodal_alpha=0.8
CAF-657,dog,0,multimodal_alpha=0.8
CAF-657,turtle,1,multimodal_alpha=0.8
CAF-657,jellyfish,0,multimodal_alpha=0.8
CAF-657,bear,1,multimodal_alpha=0.8
CAF-657,ant,0,multimodal_alpha=0.8
CAF-657,mosquito,0,multimodal_alpha=0.8
CAF-657,frog,0,multimodal_alpha=0.8
CAF-657,tadpole,0,multimodal_alpha=0.8
CAF-657,fish,1,multimodal_alpha=0.8
CAF-657,shark,0,multimodal_alpha=0.8
CAF-657,dolphin,0,multimodal_alpha=0.8
CAF-657,gorilla,1,multimodal_alpha=0.8
CAF-657,monkey,0,multimodal_alpha=0.8
CAF-657,fly,1,multimodal_alpha=0.8
CAF-657,eagle,0,multimodal_alpha=0.8
CAF-657,toad,1,multimodal_alpha=0.8
CAF-657,rat,0,multimodal_alpha=0.8
CAF-657,mouse,0,multimodal_alpha=0.8
CAF-657,rodents,0,multimodal_alpha=0.8
CAF-657,fox,0,multimodal_alpha=0.8
CAF-657,american,1,multimodal_alpha=0.8
CAF-657,deer,0,multimodal_alpha=0.8
CAF-657,squirrel,0,multimodal_alpha=0.8
CAF-657,rabbit,0,multimodal_alpha=0.8
CAF-657,bird,2,multimodal_alpha=0.8
CAF-657,lizard,2,multimodal_alpha=0.9
CAF-657,cat,0,multimodal_alpha=0.9
CAF-657,hawk,1,multimodal_alpha=0.9
CAF-657,dog,0,multimodal_alpha=0.9
CAF-657,turtle,1,multimodal_alpha=0.9
CAF-657,jellyfish,0,multimodal_alpha=0.9
CAF-657,bear,1,multimodal_alpha=0.9
CAF-657,ant,0,multimodal_alpha=0.9
CAF-657,mosquito,0,multimodal_alpha=0.9
CAF-657,frog,0,multimodal_alpha=0.9
CAF-657,tadpole,0,multimodal_alpha=0.9
CAF-657,fish,1,multimodal_alpha=0.9
CAF-657,shark,0,multimodal_alpha=0.9
CAF-657,dolphin,0,multimodal_alpha=0.9
CAF-657,gorilla,1,multimodal_alpha=0.9
CAF-657,monkey,0,multimodal_alpha=0.9
CAF-657,fly,1,multimodal_alpha=0.9
CAF-657,eagle,0,multimodal_alpha=0.9
CAF-657,toad,1,multimodal_alpha=0.9
CAF-657,rat,0,multimodal_alpha=0.9
CAF-657,mouse,0,multimodal_alpha=0.9
CAF-657,rodents,0,multimodal_alpha=0.9
CAF-657,fox,0,multimodal_alpha=0.9
CAF-657,american,1,multimodal_alpha=0.9
CAF-657,deer,0,multimodal_alpha=0.9
CAF-657,squirrel,0,multimodal_alpha=0.9
CAF-657,rabbit,0,multimodal_alpha=0.9
CAF-657,bird,2,multimodal_alpha=0.9
CAF-657,lizard,2,multimodal_alpha=1.0
CAF-657,cat,0,multimodal_alpha=1.0
CAF-657,hawk,0,multimodal_alpha=1.0
CAF-657,dog,0,multimodal_alpha=1.0
CAF-657,turtle,1,multimodal_alpha=1.0
CAF-657,jellyfish,0,multimodal_alpha=1.0
CAF-657,bear,1,multimodal_alpha=1.0
CAF-657,ant,0,multimodal_alpha=1.0
CAF-657,mosquito,0,multimodal_alpha=1.0
CAF-657,frog,0,multimodal_alpha=1.0
CAF-657,tadpole,0,multimodal_alpha=1.0
CAF-657,fish,1,multimodal_alpha=1.0
CAF-657,shark,0,multimodal_alpha=1.0
CAF-657,dolphin,0,multimodal_alpha=1.0
CAF-657,gorilla,1,multimodal_alpha=1.0
CAF-657,monkey,0,multimodal_alpha=1.0
CAF-657,fly,1,multimodal_alpha=1.0
CAF-657,eagle,0,multimodal_alpha=1.0
CAF-657,toad,1,multimodal_alpha=1.0
CAF-657,rat,0,multimodal_alpha=1.0
CAF-657,mouse,0,multimodal_alpha=1.0
CAF-657,rodents,0,multimodal_alpha=1.0
CAF-657,fox,0,multimodal_alpha=1.0
CAF-657,american,1,multimodal_alpha=1.0
CAF-657,deer,0,multimodal_alpha=1.0
CAF-657,squirrel,0,multimodal_alpha=1.0
CAF-657,rabbit,0,multimodal_alpha=1.0
CAF-657,bird,2,multimodal_alpha=1.0
CAF-657,lizard,2,norms_associative
CAF-657,cat,1,norms_associative
CAF-657,hawk,1,norms_associative
CAF-657,dog,1,norms_associative
CAF-657,turtle,1,norms_associative
CAF-657,jellyfish,0,norms_associative
CAF-657,bear,1,norms_associative
CAF-657,ant,1,norms_associative
CAF-657,mosquito,0,norms_associative
CAF-657,frog,1,norms_associative
CAF-657,tadpole,0,norms_associative
CAF-657,fish,0,norms_associative
CAF-657,shark,0,norms_associative
CAF-657,dolphin,0,norms_associative
CAF-657,gorilla,1,norms_associative
CAF-657,monkey,0,norms_associative
CAF-657,fly,1,norms_associative
CAF-657,eagle,1,norms_associative
CAF-657,toad,1,norms_associative
CAF-657,rat,1,norms_associative
CAF-657,mouse,0,norms_associative
CAF-657,rodents,0,norms_associative
CAF-657,fox,1,norms_associative
CAF-657,american,1,norms_associative
CAF-657,deer,1,norms_associative
CAF-657,squirrel,0,norms_associative
CAF-657,rabbit,0,norms_associative
CAF-657,bird,1,norms_associative
CAF-657,lizard,2,norms_categorical
CAF-657,cat,1,norms_categorical
CAF-657,hawk,1,norms_categorical
CAF-657,dog,1,norms_categorical
CAF-657,turtle,1,norms_categorical
CAF-657,jellyfish,0,norms_categorical
CAF-657,bear,1,norms_categorical
CAF-657,ant,1,norms_categorical
CAF-657,mosquito,0,norms_categorical
CAF-657,frog,1,norms_categorical
CAF-657,tadpole,0,norms_categorical
CAF-657,fish,0,norms_categorical
CAF-657,shark,0,norms_categorical
CAF-657,dolphin,0,norms_categorical
CAF-657,gorilla,1,norms_categorical
CAF-657,monkey,0,norms_categorical
CAF-657,fly,1,norms_categorical
CAF-657,eagle,1,norms_categorical
CAF-657,toad,1,norms_categorical
CAF-657,rat,1,norms_categorical
CAF-657,mouse,0,norms_categorical
CAF-657,rodents,0,norms_categorical
CAF-657,fox,1,norms_categorical
CAF-657,american,1,norms_categorical
CAF-657,deer,0,norms_categorical
CAF-657,squirrel,0,norms_categorical
CAF-657,rabbit,0,norms_categorical
CAF-657,bird,1,norms_categorical
CAF-657,lizard,2,delta_rise=0.0_fall=0.0
CAF-657,cat,0,delta_rise=0.0_fall=0.0
CAF-657,hawk,1,delta_rise=0.0_fall=0.0
CAF-657,dog,1,delta_rise=0.0_fall=0.0
CAF-657,turtle,1,delta_rise=0.0_fall=0.0
CAF-657,jellyfish,0,delta_rise=0.0_fall=0.0
CAF-657,bear,1,delta_rise=0.0_fall=0.0
CAF-657,ant,0,delta_rise=0.0_fall=0.0
CAF-657,mosquito,0,delta_rise=0.0_fall=0.0
CAF-657,frog,0,delta_rise=0.0_fall=0.0
CAF-657,tadpole,0,delta_rise=0.0_fall=0.0
CAF-657,fish,1,delta_rise=0.0_fall=0.0
CAF-657,shark,0,delta_rise=0.0_fall=0.0
CAF-657,dolphin,1,delta_rise=0.0_fall=0.0
CAF-657,gorilla,1,delta_rise=0.0_fall=0.0
CAF-657,monkey,0,delta_rise=0.0_fall=0.0
CAF-657,fly,1,delta_rise=0.0_fall=0.0
CAF-657,eagle,0,delta_rise=0.0_fall=0.0
CAF-657,toad,1,delta_rise=0.0_fall=0.0
CAF-657,rat,0,delta_rise=0.0_fall=0.0
CAF-657,mouse,0,delta_rise=0.0_fall=0.0
CAF-657,rodents,1,delta_rise=0.0_fall=0.0
CAF-657,fox,1,delta_rise=0.0_fall=0.0
CAF-657,american,1,delta_rise=0.0_fall=0.0
CAF-657,deer,0,delta_rise=0.0_fall=0.0
CAF-657,squirrel,0,delta_rise=0.0_fall=0.0
CAF-657,rabbit,1,delta_rise=0.0_fall=0.0
CAF-657,bird,1,delta_rise=0.0_fall=0.0
CAF-657,lizard,2,delta_rise=0.0_fall=0.25
CAF-657,cat,0,delta_rise=0.0_fall=0.25
CAF-657,hawk,1,delta_rise=0.0_fall=0.25
CAF-657,dog,1,delta_rise=0.0_fall=0.25
CAF-657,turtle,1,delta_rise=0.0_fall=0.25
CAF-657,jellyfish,0,delta_rise=0.0_fall=0.25
CAF-657,bear,1,delta_rise=0.0_fall=0.25
CAF-657,ant,0,delta_rise=0.0_fall=0.25
CAF-657,mosquito,0,delta_rise=0.0_fall=0.25
CAF-657,frog,0,delta_rise=0.0_fall=0.25
CAF-657,tadpole,0,delta_rise=0.0_fall=0.25
CAF-657,fish,1,delta_rise=0.0_fall=0.25
CAF-657,shark,0,delta_rise=0.0_fall=0.25
CAF-657,dolphin,1,delta_rise=0.0_fall=0.25
CAF-657,gorilla,1,delta_rise=0.0_fall=0.25
CAF-657,monkey,0,delta_rise=0.0_fall=0.25
CAF-657,fly,1,delta_rise=0.0_fall=0.25
CAF-657,eagle,0,delta_rise=0.0_fall=0.25
CAF-657,toad,1,delta_rise=0.0_fall=0.25
CAF-657,rat,0,delta_rise=0.0_fall=0.25
CAF-657,mouse,0,delta_rise=0.0_fall=0.25
CAF-657,rodents,1,delta_rise=0.0_fall=0.25
CAF-657,fox,1,delta_rise=0.0_fall=0.25
CAF-657,american,1,delta_rise=0.0_fall=0.25
CAF-657,deer,0,delta_rise=0.0_fall=0.25
CAF-657,squirrel,0,delta_rise=0.0_fall=0.25
CAF-657,rabbit,0,delta_rise=0.0_fall=0.25
CAF-657,bird,1,delta_rise=0.0_fall=0.25
CAF-657,lizard,2,delta_rise=0.0_fall=0.5
CAF-657,cat,0,delta_rise=0.0_fall=0.5
CAF-657,hawk,1,delta_rise=0.0_fall=0.5
CAF-657,dog,1,delta_rise=0.0_fall=0.5
CAF-657,turtle,1,delta_rise=0.0_fall=0.5
CAF-657,jellyfish,0,delta_rise=0.0_fall=0.5
CAF-657,bear,1,delta_rise=0.0_fall=0.5
CAF-657,ant,0,delta_rise=0.0_fall=0.5
CAF-657,mosquito,0,delta_rise=0.0_fall=0.5
CAF-657,frog,0,delta_rise=0.0_fall=0.5
CAF-657,tadpole,0,delta_rise=0.0_fall=0.5
CAF-657,fish,1,delta_rise=0.0_fall=0.5
CAF-657,shark,0,delta_rise=0.0_fall=0.5
CAF-657,dolphin,1,delta_rise=0.0_fall=0.5
CAF-657,gorilla,1,delta_rise=0.0_fall=0.5
CAF-657,monkey,0,delta_rise=0.0_fall=0.5
CAF-657,fly,1,delta_rise=0.0_fall=0.5
CAF-657,eagle,0,delta_rise=0.0_fall=0.5
CAF-657,toad,1,delta_rise=0.0_fall=0.5
CAF-657,rat,0,delta_rise=0.0_fall=0.5
CAF-657,mouse,0,delta_rise=0.0_fall=0.5
CAF-657,rodents,1,delta_rise=0.0_fall=0.5
CAF-657,fox,1,delta_rise=0.0_fall=0.5
CAF-657,american,1,delta_rise=0.0_fall=0.5
CAF-657,deer,0,delta_rise=0.0_fall=0.5
CAF-657,squirrel,0,delta_rise=0.0_fall=0.5
CAF-657,rabbit,0,delta_rise=0.0_fall=0.5
CAF-657,bird,1,delta_rise=0.0_fall=0.5
CAF-657,lizard,2,delta_rise=0.0_fall=0.75
CAF-657,cat,0,delta_rise=0.0_fall=0.75
CAF-657,hawk,1,delta_rise=0.0_fall=0.75
CAF-657,dog,1,delta_rise=0.0_fall=0.75
CAF-657,turtle,1,delta_rise=0.0_fall=0.75
CAF-657,jellyfish,0,delta_rise=0.0_fall=0.75
CAF-657,bear,1,delta_rise=0.0_fall=0.75
CAF-657,ant,0,delta_rise=0.0_fall=0.75
CAF-657,mosquito,0,delta_rise=0.0_fall=0.75
CAF-657,frog,0,delta_rise=0.0_fall=0.75
CAF-657,tadpole,0,delta_rise=0.0_fall=0.75
CAF-657,fish,1,delta_rise=0.0_fall=0.75
CAF-657,shark,0,delta_rise=0.0_fall=0.75
CAF-657,dolphin,0,delta_rise=0.0_fall=0.75
CAF-657,gorilla,1,delta_rise=0.0_fall=0.75
CAF-657,monkey,0,delta_rise=0.0_fall=0.75
CAF-657,fly,1,delta_rise=0.0_fall=0.75
CAF-657,eagle,0,delta_rise=0.0_fall=0.75
CAF-657,toad,1,delta_rise=0.0_fall=0.75
CAF-657,rat,0,delta_rise=0.0_fall=0.75
CAF-657,mouse,0,delta_rise=0.0_fall=0.75
CAF-657,rodents,1,delta_rise=0.0_fall=0.75
CAF-657,fox,1,delta_rise=0.0_fall=0.75
CAF-657,american,1,delta_rise=0.0_fall=0.75
CAF-657,deer,0,delta_rise=0.0_fall=0.75
CAF-657,squirrel,0,delta_rise=0.0_fall=0.75
CAF-657,rabbit,0,delta_rise=0.0_fall=0.75
CAF-657,bird,0,delta_rise=0.0_fall=0.75
CAF-657,lizard,2,delta_rise=0.0_fall=1.0
CAF-657,cat,0,delta_rise=0.0_fall=1.0
CAF-657,hawk,0,delta_rise=0.0_fall=1.0
CAF-657,dog,0,delta_rise=0.0_fall=1.0
CAF-657,turtle,0,delta_rise=0.0_fall=1.0
CAF-657,jellyfish,0,delta_rise=0.0_fall=1.0
CAF-657,bear,1,delta_rise=0.0_fall=1.0
CAF-657,ant,0,delta_rise=0.0_fall=1.0
CAF-657,mosquito,0,delta_rise=0.0_fall=1.0
CAF-657,frog,0,delta_rise=0.0_fall=1.0
CAF-657,tadpole,0,delta_rise=0.0_fall=1.0
CAF-657,fish,1,delta_rise=0.0_fall=1.0
CAF-657,shark,0,delta_rise=0.0_fall=1.0
CAF-657,dolphin,0,delta_rise=0.0_fall=1.0
CAF-657,gorilla,1,delta_rise=0.0_fall=1.0
CAF-657,monkey,0,delta_rise=0.0_fall=1.0
CAF-657,fly,1,delta_rise=0.0_fall=1.0
CAF-657,eagle,0,delta_rise=0.0_fall=1.0
CAF-657,toad,1,delta_rise=0.0_fall=1.0
CAF-657,rat,0,delta_rise=0.0_fall=1.0
CAF-657,mouse,0,delta_rise=0.0_fall=1.0
CAF-657,rodents,1,delta_rise=0.0_fall=1.0
CAF-657,fox,1,delta_rise=0.0_fall=1.0
CAF-657,american,1,delta_rise=0.0_fall=1.0
CAF-657,deer,0,delta_rise=0.0_fall=1.0
CAF-657,squirrel,0,delta_rise=0.0_fall=1.0
CAF-657,rabbit,0,delta_rise=0.0_fall=1.0
CAF-657,bird,0,delta_rise=0.0_fall=1.0
CAF-657,lizard,2,delta_rise=0.25_fall=0.0
CAF-657,cat,0,delta_rise=0.25_fall=0.0
CAF-657,hawk,1,delta_rise=0.25_fall=0.0
CAF-657,dog,1,delta_rise=0.25_fall=0.0
CAF-657,turtle,1,delta_rise=0.25_fall=0.0
CAF-657,jellyfish,0,delta_rise=0.25_fall=0.0
CAF-657,bear,1,delta_rise=0.25_fall=0.0
CAF-657,ant,0,delta_rise=0.25_fall=0.0
CAF-657,mosquito,0,delta_rise=0.25_fall=0.0
CAF-657,frog,0,delta_rise=0.25_fall=0.0
CAF-657,tadpole,0,delta_rise=0.25_fall=0.0
CAF-657,fish,1,delta_rise=0.25_fall=0.0
CAF-657,shark,0,delta_rise=0.25_fall=0.0
